Query	Subject	% Similarity	E Value	Length
CPn0943	CT_856	94.74	0.19	19
CPn0944	CT_215	83.33	0.11	30
CPn0945	CT_795	81.25	0.13	32
CPn0946	CT_796	66.79	9.999999999999998e-181	2412
CPn0947	CT_797	70.8	1.9999999999999997e-51	411
CPn0948	CT_798	74.06	2.9999999999999998e-33	239
CPnt34	CT_t34	98.61	7e-31	72
CPn0949	CT_799	74.19	6.999999999999999e-100	558
CPn0950	CT_874	100.0	0.41	16
CPn0950	CT_240	94.74	0.41	19
CPn0950	CT_155	100.0	0.41	16
CPn0951	CT_801	78.04	4.999999999999999e-74	337
CPn0952	CT_802	79.12	8e-57	249
CPn0953	CT_803	71.53	2e-37	288
CPn0954	CT_163	95.65	0.005	23
CPn0956	CT_805	66.41	7.999999999999999e-72	1048
CPn0957	CT_806	67.62	1.9999999999999997e-51	593
CPn0958	CT_807	69.13	4e-93	962
CPn0959	CT_808	75.1	0.0	1550
CPn0960	CT_008	90.91	0.11	22
CPn0961	CT_603	78.79	0.45	33
CPn0962	CT_811	68.07	1e-62	667
CPn0963	CT_812	82.61	1e-05	46
CPn0964	CT_r05	100.0	1.1	16
CPn0964	CT_r02	100.0	1.1	16
CPn0964	CT_534	100.0	1.1	16
CPn0964	CT_008	100.0	1.1	16
CPn0965	CT_411	64.84	4e-39	805
CPn0966	CT_410	69.1	4e-82	793
CPn0967	CT_815	71.99	0.0	1346
CPn0968	CT_816	65.18	9.999999999999997e-97	1858
CPn0969	CT_817	64.74	8e-46	1075
CPn0970	CT_817	64.74	8e-46	1075
CPn0971	CT_819	68.27	3.9999999999999994e-66	706
CPn0972	CT_820	64.29	1e-34	854
CPn0973	CT_821	68.71	2.9999999999999994e-114	1160
CPn0974	CT_822	72.34	1.9999999999999997e-114	752
CPn0975	CT_633	87.5	1.4	24
CPn0976	CT_874	81.82	0.07	33
CPn0976	CT_716	91.3	0.07	23
CPn0977	CT_795	94.44	2.8	18
CPn0977	CT_767	86.96	2.8	23
CPn0977	CT_679	84.0	2.8	25
CPn0977	CT_598	88.0	2.8	25
CPn0977	CT_333	90.0	2.8	20
CPn0977	CT_288	86.96	2.8	23
CPn0977	CT_250	90.0	2.8	20
CPn0978	CT_868	90.48	0.79	21
CPn0978	CT_815	87.5	0.79	24
CPn0979	CT_823	72.87	0.0	1364
CPn0980	CT_874	90.91	0.33	22
CPn0981	CT_824	67.87	0.0	2726
CPn0982	CT_825	69.4	6.999999999999998e-85	755
CPn0983	CT_826	69.48	9.999999999999998e-81	724
CPn0984	CT_827	70.8	0.0	3178
CPn0985	CT_828	75.43	0.0	1042
CPn0986	CT_829	70.07	1.9999999999999998e-32	294
CPnt35	CT_t35	100.0	1e-33	74
CPn0987	CT_042	94.74	0.46	19
CPn0988	CT_831	66.1	1e-16	351
CPn0989	CT_832	80.0	4e-07	55
CPn0990	CT_833	74.62	2.999999999999999e-97	528
CPn0991	CT_834	84.1	2e-56	195
CPn0992	CT_835	77.81	1.9999999999999998e-78	356
CPn0993	CT_836	74.24	1.9999999999999995e-121	687
CPnt36	CT_t36	100.0	5.999999999999999e-39	84
CPn0994	CT_837	65.52	8.999999999999998e-86	1546
CPn0995	CT_838	65.42	1e-56	1015
CPn0996	CT_839	70.88	4.999999999999999e-137	1044
CPn0997	CT_840	73.12	3e-25	186
CPn0998	CT_841	73.34	0.0	2704
CPn0999	CT_842	71.09	2.999999999999999e-174	1228
CPn1000	CT_843	80.49	4e-61	246
CPn1001	CT_844	72.99	6.999999999999997e-67	448
CPn1002	CT_413	94.44	0.58	18
CPn1003	CT_846	65.07	5e-14	355
CPn1004	CT_847	67.88	2e-37	439
CPn1005	CT_848	72.31	1.9999999999999996e-67	455
CPn1006	CT_849	79.95	7.999999999999999e-92	379
CPn1007	CT_874	100.0	1.9	14
CPn1007	CT_513	100.0	1.9	14
CPn1007	CT_464	94.12	1.9	17
CPn1007	CT_424	100.0	1.9	14
CPn1007	CT_344	89.47	1.9	19
CPn1007	CT_257	94.12	1.9	17
CPn1007	CT_159	89.47	1.9	19
CPn1008	CT_850	87.88	0.0002	33
CPn1009	CT_851	72.77	1.9999999999999995e-141	874
CPn1010	CT_852	66.24	4e-14	388
CPn1011	CT_707	87.5	1.6	24
CPn1011	CT_572	90.0	1.6	20
CPn1011	CT_358	86.96	1.6	23
CPn1011	CT_201	100.0	1.6	15
CPn1012	CT_854	70.83	5.999999999999999e-43	360
CPn1013	CT_855	71.13	0.0	1344
CPn1014	CT_856	73.16	0.0	1643
CPn1015	CT_857	72.9	0.0	1214
CPn1016	CT_858	67.68	5e-51	622
CPn1017	CT_859	68.47	4e-74	812
CPn1018	CT_615	100.0	0.16	17
CPn1019	CT_384	100.0	0.33	17
CPn1019	CT_178	85.19	0.33	27
CPn1020	CT_861	88.89	0.027999999999999997	27
CPn1021	CT_862	73.19	2.9999999999999996e-65	429
CPn1022	CT_863	73.93	1.9999999999999997e-73	445
CPnt37	CT_t37	96.34	2e-33	82
CPn1023	CT_861	100.0	0.063	17
CPn1023	CT_669	95.0	0.063	20
CPn1024	CT_501	100.0	0.057	18
CPn1025	CT_378	69.07	7.999999999999998e-111	1067
CPn1026	CT_700	90.91	0.027999999999999997	22
CPn1027	CT_112	90.91	0.35	22
CPn1027	CT_011	85.71	0.35	28
CPn1028	CT_376	74.1	2.999999999999999e-171	969
CPn1029	CT_180	84.62	0.64	26
CPn1030	CT_375	68.56	4.999999999999999e-105	1040
CPn1031	CT_374	69.24	8.999999999999998e-148	1271
CPn1032	CT_373	78.45	3.9999999999999987e-134	566
CPn1033	CT_372	64.87	9.000000000000002e-27	649
CPn1034	CT_371	76.47	2e-07	68
CPn1035	CT_441	85.71	0.091	28
CPn1036	CT_369	68.18	3e-19	264
CPn1037	CT_368	66.75	2.0000000000000002e-21	412
CPn1038	CT_534	100.0	1.4	15
CPn1039	CT_366	74.51	0.085	51
CPn1040	CT_851	100.0	0.51	16
CPn1041	CT_617	94.74	0.98	19
CPn1041	CT_522	79.41	0.98	34
CPn1041	CT_398	87.5	0.98	24
CPn1041	CT_396	100.0	0.98	16
CPn1041	CT_154	100.0	0.98	16
CPn1042	CT_725	82.14	1.7	28
CPn1042	CT_441	86.96	1.7	23
CPn1042	CT_024	100.0	1.7	15
CPn1043	CT_812	94.74	0.88	19
CPn1044	CT_778	92.31	0.018000000000000002	26
CPn1045	CT_863	94.44	1.8	18
CPn1045	CT_545	94.44	1.8	18
CPn1045	CT_425	94.44	1.8	18
CPn1046	CT_139	83.87	0.069	31
CPn1047	CT_364	80.65	0.61	31
CPn1048	CT_363	67.69	6e-59	681
CPn1049	CT_362	68.99	2.0000000000000002e-21	258
CPn1050	CT_387	100.0	0.67	16
CPn1051	CT_796	100.0	2.8	14
CPn1051	CT_698	94.12	2.8	17
CPn1051	CT_664	100.0	2.8	14
CPn1051	CT_656	100.0	2.8	14
CPn1051	CT_207	100.0	2.8	14
CPn1051	CT_003	100.0	2.8	14
CPn1052	CT_025	100.0	0.047	18
CPn1053	CT_671	95.65	0.003	23
CPn1054	CT_643	100.0	0.54	17
CPn1054	CT_365	90.91	0.54	22
CPn1055	CT_643	100.0	0.18	17
CPn1056	CT_414	95.24	0.044000000000000004	21
CPn1057	CT_356	67.07	3e-48	659
CPn1058	CT_355	68.81	4.999999999999999e-67	654
CPn1059	CT_354	68.83	5.999999999999999e-46	478
CPn1060	CT_331	68.52	6.999999999999999e-68	718
CPn1061	CT_365	90.91	0.053	22
CPn1060a	CT_655	78.38	0.16	37
CPn1062	CT_329	71.96	7.999999999999998e-111	756
CPn1063	CT_328	75.27	3e-11	93
CPn1064	CT_248	100.0	1.5	14
CPn1065	CT_806	94.12	1.4	17
CPn1065	CT_159	94.12	1.4	17
CPn1066	CT_352	78.5	1e-42	200
CPn1067	CT_452	95.0	0.12	20
CPn1068	CT_008	67.74	2e-65	809
CPn1069	CT_009	71.18	2e-49	406
CPn1070	CT_739	100.0	1.1	16
CPn1071	CT_871	85.19	0.32	27
CPn1072	CT_273	95.24	0.055	21
CPn1073	CT_649	84.62	0.63	26
CPn1073	CT_289	100.0	0.63	16
CPnt38	CT_t14	88.1	2e-25	84
