Query	Subject	% Similarity	E Value	Length
CPn0889	CTL0115	66.59	6.999999999999999e-98	1353
CPn0890	CTL0116	67.02	2e-40	564
CPn0891	CTL0117	72.31	0.0	2069
CPn0892	CTL0118	70.64	0.0	2112
CPn0893	CTL0119	69.98	0.0	1952
CPn0894	CTL0120	72.48	9.999999999999997e-80	516
CPn0895	CTL0121	78.18	3.9999999999999997e-122	527
CPn0896	CTL0705	100.0	0.16	16
CPn0896	CTL0119	84.62	0.16	26
CPn0897	CTL0123	64.8	2e-13	500
CPn0898	CTL0265	91.67	0.027999999999999997	24
CPnt33	CTL_t08	98.59	2e-30	71
CPn0899	CTL0125	66.79	2e-36	524
CPn0900	CTL0126	66.11	8.000000000000001e-20	419
CPn0901	CTL0127	68.33	6e-16	240
CPn0902	CTL0308	100.0	0.53	16
CPn0903	CTL0129	69.74	1.9999999999999996e-136	1140
CPn0904	CTL0130	74.59	5e-16	122
CPn0905	CTL0131	65.14	4.999999999999999e-71	1575
CPn0906	CTL0132	71.02	7e-29	245
CPn0907	CTL0711	90.0	0.87	20
CPn0907	CTL0277	94.44	0.87	18
CPn0908	CTL0008	83.33	0.004	42
CPn0909	CTL0209	84.62	0.24	26
CPn0910	CTL0135	66.56	2.9999999999999994e-69	963
CPn0911	CTL0136	70.3	1.9999999999999994e-115	946
CPn0912	CTL0137	68.69	2.9999999999999994e-40	428
CPn0913	CTL0886	100.0	0.13	16
CPn0914	CTL0446	100.0	0.006999999999999999	19
CPn0915	CTL0138	72.22	2e-52	360
CPn0916	CTL0139	75.14	0.0	1247
CPn0917	CTL0140	73.94	2.9999999999999994e-77	449
CPn0918	CTL0141	72.76	9.999999999999997e-97	613
CPn0919	CTL0142	69.81	3e-38	414
CPn0920	CTL0143	64.19	1e-10	391
CPn0921	CTL0144	66.04	5e-40	689
CPn0922	CTL0145	64.26	2e-42	1066
CPn0923	CTL0765	91.3	0.07	23
CPn0924	CTL0147	67.19	2.9999999999999996e-112	1329
CPn0925	CTL0148	70.89	0.003	79
CPn0926	CTL0149	65.57	1e-14	273
CPn0927	CTL0319	100.0	0.88	16
CPn0928	CTL0351	95.0	0.25	20
CPn0929	CTL0529	100.0	0.24	17
CPn0929	CTL0482	90.91	0.24	22
CPn0930	CTL0320	78.05	0.36	41
CPn0930	CTL0108	94.74	0.36	19
CPn0931	CTL0150	72.95	0.0	1412
CPn0932	CTL0151	70.9	1.9999999999999994e-124	969
CPn0933	CTL0152	67.47	4e-23	375
CPn0934	CTL0153	66.38	2.0000000000000002e-11	232
CPn0935	CTL0153A	77.54	1e-25	138
CPn0936	CTL0154	80.43	3.9999999999999995e-31	138
CPn0937	CTL0155	81.37	4e-81	306
CPn0938	CTL0156	78.57	9e-09	70
CPn0939	CTL0158	76.96	1.9999999999999995e-80	382
CPn0940	CTL0159	66.53	3.9999999999999997e-84	1207
CPn0941	CTL0160	66.93	0.0	2449
CPn0942	CTL0162	68.02	2.999999999999999e-103	1035
CPn0943	CTL0231	94.74	0.19	19
CPn0944	CTL0467	83.33	0.1	30
CPn0945	CTL0164	81.25	0.13	32
CPn0946	CTL0165	66.67	8.999999999999997e-177	2412
CPn0947	CTL0166	70.32	8e-49	411
CPn0948	CTL0167	74.06	2.9999999999999998e-33	239
CPnt34	CTL_t09	98.61	7e-31	72
CPn0949	CTL0168	74.01	2.9999999999999993e-98	558
CPn0950	CTL0400	95.0	0.12	20
CPn0951	CTL0170	77.74	4.999999999999999e-73	337
CPn0952	CTL0171	79.12	8e-57	249
CPn0953	CTL0172	71.53	2e-37	288
CPn0954	CTL0419	100.0	0.016	19
CPn0954	CTL0173	88.89	0.016	27
CPn0956	CTL0174	66.41	7.999999999999999e-72	1048
CPn0957	CTL0175	67.45	9e-50	593
CPn0958	CTL0176	68.93	1.9999999999999998e-91	959
CPn0959	CTL0177	75.23	0.0	1550
CPn0960	CTL0263	90.91	0.11	22
CPn0961	CTL0866	78.79	0.45	33
CPn0962	CTL0182	68.22	1.9999999999999996e-64	667
CPn0963	CTL0183	82.61	1e-05	46
CPn0964	CTL0796	100.0	1.1	16
CPn0964	CTL0263	100.0	1.1	16
CPn0964	CTL_r04	100.0	1.1	16
CPn0964	CTL_r03	100.0	1.1	16
CPn0965	CTL0668	64.84	4e-39	805
CPn0966	CTL0667	69.23	2.9999999999999994e-83	793
CPn0967	CTL0187	72.23	0.0	1336
CPn0968	CTL0188	65.07	2.999999999999999e-92	1858
CPn0969	CTL0189	64.56	2e-41	1075
CPn0970	CTL0189	64.74	2.9999999999999997e-44	1075
CPn0971	CTL0191	68.27	3.9999999999999994e-66	706
CPn0972	CTL0192	64.17	5.9999999999999997e-33	854
CPn0973	CTL0193	68.79	2.9999999999999997e-115	1160
CPn0974	CTL0194	72.61	4.999999999999999e-117	752
CPn0975	CTL0001	87.5	1.4	24
CPn0976	CTL0254	81.82	0.07	33
CPn0976	CTL0085	91.3	0.07	23
CPn0977	CTL0861A	88.0	2.8	25
CPn0977	CTL0587	90.0	2.8	20
CPn0977	CTL0501	90.0	2.8	20
CPn0977	CTL0164	94.44	2.8	18
CPn0977	CTL0136	86.96	2.8	23
CPn0977	CTL0048	84.0	2.8	25
CPn0978	CTL0247	90.48	0.79	21
CPn0978	CTL0187	87.5	0.79	24
CPn0979	CTL0195	72.8	0.0	1364
CPn0980	CTL0254	86.67	0.094	30
CPn0981	CTL0196	67.9	0.0	2726
CPn0982	CTL0197	69.54	5.999999999999999e-86	755
CPn0983	CTL0198	69.61	8e-82	724
CPn0984	CTL0199	70.8	0.0	3171
CPn0985	CTL0200	75.53	0.0	1042
CPn0986	CTL0201	70.07	1.9999999999999998e-32	294
CPnt35	CTL_t36	100.0	1e-33	74
CPn0987	CTL0298	94.74	0.46	19
CPn0988	CTL0203	65.91	1e-17	352
CPn0989	CTL0204	80.0	4e-07	55
CPn0990	CTL0205	76.51	2.999999999999999e-116	562
CPn0991	CTL0206	83.33	1.9999999999999997e-51	186
CPn0992	CTL0207	77.53	2.9999999999999994e-77	356
CPn0993	CTL0208	74.38	5.999999999999999e-123	687
CPnt36	CTL_t27	100.0	5.999999999999999e-39	84
CPn0994	CTL0209	65.61	9.999999999999999e-90	1547
CPn0995	CTL0210	65.62	2e-59	1015
CPn0996	CTL0211	70.98	3.999999999999999e-138	1044
CPn0997	CTL0212	73.12	3e-25	186
CPn0998	CTL0213	73.3	0.0	2704
CPn0999	CTL0214	71.01	3.999999999999999e-173	1228
CPn1000	CTL0215	80.49	4e-61	246
CPn1001	CTL0216	72.99	6.999999999999997e-67	448
CPn1002	CTL0670	94.44	0.58	18
CPn1003	CTL0218	64.6	1e-16	435
CPn1004	CTL0219	68.34	2.9999999999999994e-40	439
CPn1005	CTL0220	72.67	9.999999999999998e-71	461
CPn1006	CTL0221	79.95	7.999999999999999e-92	379
CPn1007	CTL0775	100.0	1.9	14
CPn1007	CTL0724	94.12	1.9	17
CPn1007	CTL0683	100.0	1.9	14
CPn1007	CTL0598	89.47	1.9	19
CPn1007	CTL0509	94.12	1.9	17
CPn1007	CTL0254	100.0	1.9	14
CPn1008	CTL0223	87.88	0.0002	33
CPn1009	CTL0224	72.77	1.9999999999999995e-141	874
CPn1010	CTL0225	64.2	8e-17	595
CPn1011	CTL0835	90.0	1.6	20
CPn1011	CTL0453	100.0	1.6	15
CPn1011	CTL0076	87.5	1.6	24
CPn1012	CTL0227	70.83	5.999999999999999e-43	360
CPn1013	CTL0228	70.88	0.0	1346
CPn1014	CTL0231	73.04	0.0	1643
CPn1015	CTL0232	72.94	0.0	1216
CPn1016	CTL0233	67.85	4e-52	622
CPn1017	CTL0234	68.35	1.9999999999999997e-72	812
CPn1018	CTL0879	100.0	0.16	17
CPn1019	CTL0640	100.0	0.33	17
CPn1019	CTL0430	85.19	0.33	27
CPn1020	CTL0236	88.89	0.027999999999999997	27
CPn1021	CTL0237	73.08	1e-65	442
CPn1022	CTL0238	73.71	8.999999999999998e-72	445
CPnt37	CTL_t15	96.34	2e-33	82
CPn1023	CTL0238b	79.55	0.0004	44
CPn1024	CTL0763	100.0	0.057	18
CPn1025	CTL0633	69.35	2.9999999999999997e-115	1067
CPn1026	CTL0069	90.91	0.027999999999999997	22
CPn1027	CTL0367	95.45	0.028999999999999998	22
CPn1028	CTL0630	74.3	4.999999999999998e-174	969
CPn1029	CTL0432	84.62	0.64	26
CPn1030	CTL0629	68.46	5.999999999999998e-104	1040
CPn1031	CTL0628	69.21	1.9999999999999995e-149	1270
CPn1032	CTL0627	78.09	1.9999999999999995e-131	566
CPn1033	CTL0626	64.71	9.000000000000002e-27	649
CPn1034	CTL0625	75.0	8e-06	68
CPn1035	CTL0565	85.19	0.32	27
CPn1036	CTL0623	68.18	3e-19	264
CPn1037	CTL0622	66.42	2.0000000000000002e-20	411
CPn1038	CTL0796	100.0	1.4	15
CPn1039	CTL0620	76.47	0.002	51
CPn1040	CTL0224	100.0	0.51	16
CPn1041	CTL0386	90.91	0.28	22
CPn1042	CTL0700	86.96	1.7	23
CPn1042	CTL0279	100.0	1.7	15
CPn1042	CTL0094	82.14	1.7	28
CPn1043	CTL0183	94.74	0.88	19
CPn1044	CTL0147	92.31	0.018000000000000002	26
CPn1045	CTL0807	94.44	1.8	18
CPn1045	CTL0684	94.44	1.8	18
CPn1045	CTL0238	94.44	1.8	18
CPn1046	CTL0394	83.87	0.069	31
CPn1047	CTL0619	82.76	2.1	29
CPn1047	CTL0618	90.0	2.1	20
CPn1047	CTL0278	100.0	2.1	15
CPn1047	CTL0263	100.0	2.1	15
CPn1048	CTL0617	67.55	8e-58	681
CPn1049	CTL0616	68.99	2.0000000000000002e-21	258
CPn1050	CTL0872	90.0	2.3	20
CPn1050	CTL0615	84.0	2.3	25
CPn1050	CTL0614	100.0	2.3	15
CPn1050	CTL0363	100.0	2.3	15
CPn1051	CTL0390	100.0	0.8	15
CPn1052	CTL0280	100.0	0.047	18
CPn1053	CTL0040	95.65	0.003	23
CPn1054	CTL0619	90.91	0.54	22
CPn1054	CTL0011	100.0	0.54	17
CPn1055	CTL0011	100.0	0.18	17
CPn1056	CTL0671	95.24	0.044000000000000004	21
CPn1057	CTL0610	66.62	2e-44	659
CPn1058	CTL0609	69.01	1.9999999999999997e-66	655
CPn1059	CTL0608	68.83	5.999999999999999e-46	478
CPn1060	CTL0585	68.8	9.999999999999998e-71	718
CPn1061	CTL0078	88.46	0.015	26
CPn1060a	CTL0583A	77.92	3e-30	154
CPn1062	CTL0583	71.79	3.9999999999999994e-108	755
CPn1063	CTL0582	75.27	3e-11	93
CPn1064	CTL0500	100.0	1.5	14
CPn1065	CTL0175	94.12	1.4	17
CPn1066	CTL0606	77.88	2.9999999999999995e-45	217
CPn1067	CTL0637	90.48	0.42	21
CPn1067	CTL0530	90.48	0.42	21
CPn1068	CTL0263	67.61	6.999999999999999e-64	809
CPn1069	CTL0264	71.18	2e-49	406
CPn1070	CTL0108	100.0	1.1	16
CPn1071	CTL0250	85.19	0.32	27
CPn1072	CTL0525	95.24	0.054000000000000006	21
CPn1073	CTL0541	100.0	0.63	16
CPnt38	CTL_t28	89.29	2e-26	84
