Query	Subject	% Similarity	E Value
CPn0907	TC_RS01835	84.0	0.9
CPn0907	TC_RS01080	100.0	0.9
CPn0908	TC_RS02415	95.45	0.015
CPn0909	TC_RS02750	100.0	0.073
CPn0910	TC_RS00775	67.29	4.999999999999999e-73
CPn0911	TC_RS00780	69.9	2.999999999999999e-120
CPn0912	TC_RS00785	67.17	2.9999999999999996e-28
CPn0913	TC_RS03790	86.96	0.48
CPn0913	TC_RS02890	100.0	0.48
CPn0913	TC_RS01865	86.96	0.48
CPn0913	TC_RS01245	90.91	0.48
CPn0914	TC_RS02980	91.3	0.025
CPn0915	TC_RS00790	71.11	6.999999999999999e-47
CPn0916	TC_RS00795	75.22	0.0
CPn0917	TC_RS00800	73.5	2e-74
CPn0918	TC_RS00805	73.08	2.9999999999999992e-99
CPn0919	TC_RS00810	69.02	1e-37
CPn0920	TC_RS00815	64.42	2.9999999999999997e-12
CPn0921	TC_RS00820	67.45	9.999999999999999e-48
CPn0922	TC_RS00825	63.64	5.999999999999999e-37
CPn0923	TC_RS00830	65.52	1.9999999999999999e-22
CPn0924	TC_RS00835	67.94	5.999999999999998e-121
CPn0925	TC_RS01610	92.59	0.004
CPn0926	TC_RS00845	63.08	0.0008
CPn0927	TC_RS03365	88.0	0.26
CPn0927	TC_RS02340	81.25	0.26
CPn0928	TC_RS00020	84.62	0.9
CPn0929	TC_RS01720	92.86	0.002
CPn0930	TC_RS01340	100.0	1.3
CPn0931	TC_RS00850	70.31	0.0
CPn0932	TC_RS00855	71.54	1.9999999999999995e-131
CPn0933	TC_RS00860	67.54	1.0000000000000001e-11
CPn0934	TC_RS00865	68.13	3e-14
CPn0935	TC_RS04750	80.43	5e-31
CPn0936	TC_RS00870	78.26	3e-27
CPn0937	TC_RS00875	79.74	1e-74
CPn0938	TC_RS00880	70.0	5e-06
CPn0939	TC_RS00885	78.27	5.999999999999999e-87
CPn0940	TC_RS00890	65.79	4.999999999999999e-108
CPn0941	TC_RS00895	72.55	6.999999999999996e-171
CPn0942	TC_RS00900	66.72	2.999999999999999e-97
CPn0943	TC_RS00690	90.48	0.2
CPn0944	TC_RS04300	94.74	0.38
CPn0944	TC_RS01890	95.24	0.38
CPn0944	TC_RS01675	95.24	0.38
CPn0944	TC_RS01675	94.74	0.38
CPn0945	TC_RS03520	100.0	0.13
CPn0945	TC_RS00565	88.0	0.13
CPn0946	TC_RS00915	67.55	0.0
CPn0947	TC_RS00920	71.0	2e-56
CPn0948	TC_RS00925	65.31	2e-48
CPnt34	TC_RS00930	98.61	7e-31
CPn0949	TC_RS00935	73.12	9.999999999999999e-92
CPn0950	TC_RS02180	100.0	0.12
CPn0950	TC_RS01420	95.0	0.12
CPn0951	TC_RS00945	77.74	5.999999999999999e-73
CPn0952	TC_RS00950	77.91	2e-52
CPn0953	TC_RS00955	72.57	3e-41
CPn0954	TC_RS02950	90.91	0.2
CPn0954	TC_RS01210	100.0	0.2
CPn0954	TC_RS01205	100.0	0.2
CPn0956	TC_RS00970	67.52	4e-88
CPn0957	TC_RS00975	67.25	4e-42
CPn0958	TC_RS00980	70.35	1.9999999999999995e-121
CPn0959	TC_RS00985	74.74	0.0
CPn0960	TC_RS02680	86.21	0.12
CPn0961	TC_RS04765	75.0	2.9999999999999997e-29
CPn0962	TC_RS00995	70.1	9.999999999999998e-81
CPn0963	TC_RS01000	90.32	0.002
CPn0963	TC_RS01000	87.5	0.002
CPn0964	TC_RS00325	95.24	0.096
CPn0965	TC_RS03505	65.01	8e-36
CPn0966	TC_RS03500	68.61	3.9999999999999993e-113
CPn0967	TC_RS01020	72.05	0.0
CPn0968	TC_RS01025	64.22	8e-42
CPn0969	TC_RS01030	66.79	1e-36
CPn0970	TC_RS01030	67.17	2.9999999999999996e-39
CPn0971	TC_RS01040	69.22	6.999999999999999e-76
CPn0972	TC_RS02315	100.0	0.2
CPn0972	TC_RS01000	85.19	0.2
CPn0973	TC_RS01050	67.92	3.9999999999999993e-106
CPn0974	TC_RS01055	72.67	9.999999999999997e-131
CPn0975	TC_RS03990	95.24	0.034
CPn0976	TC_RS04000	100.0	0.88
CPn0977	TC_RS04000	91.3	0.82
CPn0978	TC_RS02820	80.49	0.24
CPn0978	TC_RS01020	85.19	0.24
CPn0979	TC_RS01060	72.28	0.0
CPn0980	TC_RS04170	94.74	1.2
CPn0980	TC_RS03105	100.0	1.2
CPn0980	TC_RS01315	100.0	1.2
CPn0980	TC_RS01230	90.48	1.2
CPn0980	TC_RS00055	90.48	1.2
CPn0981	TC_RS01065	67.05	0.0
CPn0982	TC_RS01070	68.66	5.999999999999999e-73
CPn0983	TC_RS01075	69.61	6.999999999999998e-83
CPn0984	TC_RS01080	70.44	0.0
CPn0985	TC_RS01085	76.72	0.0
CPn0986	TC_RS04775	66.48	2.9999999999999995e-36
CPnt35	TC_RS01090	100.0	1e-33
CPn0987	TC_RS00390	83.87	0.039
CPn0988	TC_RS01100	67.93	9e-25
CPn0989	TC_RS01920	100.0	0.031
CPn0990	TC_RS01110	77.22	9.999999999999998e-122
CPn0991	TC_RS01115	85.13	4e-59
CPn0992	TC_RS01120	75.98	5.999999999999999e-67
CPn0993	TC_RS01125	69.15	7.999999999999998e-115
CPnt36	TC_RS01130	100.0	5.999999999999999e-39
CPn0994	TC_RS01135	66.23	5.999999999999999e-95
CPn0995	TC_RS01140	66.63	5.999999999999999e-73
CPn0996	TC_RS01145	70.0	4.9999999999999995e-124
CPn0997	TC_RS01150	71.75	3e-18
CPn0998	TC_RS01155	74.09	0.0
CPn0999	TC_RS01160	68.87	0.0
CPn1000	TC_RS01165	80.0	6e-59
CPn1001	TC_RS01170	70.24	7e-42
CPn1002	TC_RS01175	70.3	6e-07
CPn1003	TC_RS01180	70.98	6.999999999999999e-19
CPn1004	TC_RS01185	69.0	2e-37
CPn1005	TC_RS01190	72.45	5.999999999999999e-69
CPn1006	TC_RS01195	78.28	5e-82
CPn1007	TC_RS01200	70.83	5e-14
CPn1008	TC_RS01205	80.77	1e-06
CPn1009	TC_RS01210	71.98	9.999999999999997e-132
CPn1010	TC_RS01215	62.9	0.0003
CPn1011	TC_RS01220	75.9	3e-10
CPn1012	TC_RS01225	68.88	5.999999999999999e-37
CPn1013	TC_RS01230	73.14	0.0
CPn1014	TC_RS01235	72.55	0.0
CPn1015	TC_RS01245	70.18	2.9999999999999987e-152
CPn1016	TC_RS01250	68.05	6e-63
CPn1017	TC_RS01255	67.33	4e-74
CPn1018	TC_RS04275	90.48	0.58
CPn1018	TC_RS02225	94.74	0.58
CPn1018	TC_RS01245	90.48	0.58
CPn1019	TC_RS01260	64.84	9.000000000000001e-15
CPn1020	TC_RS02115	88.0	0.35
CPn1021	TC_RS01270	72.01	2e-62
CPn1022	TC_RS01275	72.34	2.9999999999999996e-65
CPnt37	TC_RS01280	97.56	4e-35
CPn1023	TC_RS02490	90.91	0.79
CPn1024	TC_RS01290	66.6	1.0000000000000001e-29
CPn1025	TC_RS03330	66.42	2.999999999999999e-72
CPn1026	TC_RS02105	100.0	1.2
CPn1027	TC_RS01025	95.83	0.03
CPn1028	TC_RS03320	72.48	2.999999999999999e-151
CPn1029	TC_RS03930	91.3	0.055
CPn1030	TC_RS03315	68.98	9.999999999999998e-114
CPn1031	TC_RS03310	71.12	0.0
CPn1032	TC_RS03305	79.48	2.999999999999999e-142
CPn1033	TC_RS03300	64.35	9.999999999999999e-32
CPn1034	TC_RS03295	64.98	8e-06
CPn1035	TC_RS03955	100.0	0.094
CPn1036	TC_RS03285	71.03	3.9999999999999995e-31
CPn1037	TC_RS03280	64.24	7.0000000000000006e-34
CPn1038	TC_RS03490	87.5	0.41
CPn1038	TC_RS01940	90.48	0.41
CPn1038	TC_RS01545	90.48	0.41
CPn1039	TC_RS03270	67.01	2e-17
CPn1040	TC_RS03780	80.95	0.043
CPn1041	TC_RS02425	88.46	0.083
CPn1042	TC_RS01035	88.46	0.043
CPn1043	TC_RS00830	69.49	0.0005
CPn1044	TC_RS04690	90.0	2.8
CPn1044	TC_RS03380	90.91	2.8
CPn1044	TC_RS01940	90.0	2.8
CPn1044	TC_RS01230	100.0	2.8
CPn1045	TC_RS01680	85.19	0.16
CPn1046	TC_RS03505	83.33	0.25
CPn1046	TC_RS02470	95.0	0.25
CPn1046	TC_RS00450	88.0	0.25
CPn1047	TC_RS04285	100.0	2.2
CPn1047	TC_RS02650	86.96	2.2
CPn1047	TC_RS01245	100.0	2.2
CPn1047	TC_RS01230	100.0	2.2
CPn1048	TC_RS03255	64.57	5.999999999999999e-28
CPn1049	TC_RS03250	67.31	4e-18
CPn1050	TC_RS03245	66.36	0.2
CPn1050	TC_RS02415	95.0	0.2
CPn1051	TC_RS03615	100.0	0.24
CPn1051	TC_RS02185	83.33	0.24
CPn1052	TC_RS02595	91.3	0.6
CPn1053	TC_RS00225	100.0	0.12
CPn1054	TC_RS00985	81.58	0.013000000000000001
CPn1055	TC_RS03880	81.08	0.19
CPn1055	TC_RS03230	90.91	0.19
CPn1055	TC_RS01935	95.0	0.19
CPn1056	TC_RS01140	92.0	0.046
CPn1057	TC_RS03215	66.71	2e-56
CPn1058	TC_RS03210	69.28	9.999999999999999e-69
CPn1059	TC_RS03205	68.91	3.9999999999999995e-54
CPn1060	TC_RS03085	66.24	4.9999999999999995e-102
CPn1061	TC_RS03430	100.0	0.67
CPn1060a	TC_RS03075	73.38	2.0000000000000002e-20
CPn1062	TC_RS03070	70.25	3.999999999999999e-96
CPn1063	TC_RS03065	67.56	3e-11
CPn1064	TC_RS00015	100.0	0.46
CPn1065	TC_RS02205	86.96	0.43
CPn1066	TC_RS03195	76.5	1e-43
CPn1067	TC_RS03200	65.51	3e-22
CPn1068	TC_RS01395	68.35	6.999999999999998e-71
CPn1069	TC_RS01400	72.11	2e-36
CPn1070	TC_RS02420	92.31	0.002
CPn1071	TC_RS03750	91.3	0.095
CPn1072	TC_RS01590	88.0	0.2
CPn1073	TC_RS04840	90.0	2.3
CPn1073	TC_RS02980	94.44	2.3
CPn1073	TC_RS02390	80.0	2.3
CPn1073	TC_RS01535	100.0	2.3
CPn1073	TC_RS00420	100.0	2.3
CPn1073	TC_RS00205	94.44	2.3
CPnt38	TC_RS03220	88.1	2e-25
