Query	Best Match(es)
CTL0060	{'TC_RS00335': 84.44}
CTL0559	{'TC_RS02940': 87.02}
CTL0514	{'TC_RS02705': 78.86}
CTL0861	{'TC_RS04495': 82.31}
TC_RS01920	{'CTL0365': 89.11}
CTL0658	{'TC_RS03455': 81.11}
TC_RS03020	{'CTL0574': 92.15}
CTL0859	{'TC_RS04485': 76.69}
TC_RS04160	{'CTL0794': 86.15}
CTL0888	{'TC_RS04645': 82.68}
TC_RS03255	{'CTL0617': 80.02}
TC_RS04625	{'CTL0884': 75.17}
CTL0668	{'TC_RS03505': 79.25}
TC_RS01305	{'CTL0246': 67.33}
CTL0619	{'TC_RS03265': 74.39}
CTL0851	{'TC_RS04450': 79.69}
TC_RS03290	{'CTL0624': 75.33}
TC_RS03785	{'CTL0723': 79.6}
CTL0496	{'TC_RS02615': 74.65}
CTL0852	{'TC_RS04455': 79.46}
CTL0284	{'TC_RS01500': 84.25}
CTL0157	{'TC_RS04755': 70.07}
CTL0203	{'TC_RS01100': 79.4}
TC_RS01995	{'CTL0380': 94.04}
CTL0074	{'TC_RS00410': 86.03}
TC_RS03800	{'CTL_t16': 100.0}
TC_RS02395	{'CTL0458': 78.16}
CTL0338	{'TC_RS01780': 76.48}
TC_RS01245	{'CTL0232': 82.99}
CTL0804	{'TC_RS04215': 84.91}
TC_RS00200	{'CTL0037': 80.21}
CTL0837	{'TC_RS04380': 78.98}
TC_RS01755	{'CTL0332': 84.43}
CTL0690	{'TC_RS03615': 87.91}
CTL0589	{'TC_RS03105': 88.66}
CTL0148	{'TC_RS00840': 77.4}
TC_RS04460	{'CTL0853': 79.17}
CTL0168	{'TC_RS00935': 88.35}
CTL0529	{'TC_RS02785': 76.74}
CTL0134	{'TC_RS00770': 86.79}
TC_RS01195	{'CTL0221': 82.71}
TC_RS02005	{'CTL0382': 72.57}
CTL0095	{'TC_RS00520': 81.84}
TC_RS04335	{'CTL0828': 82.75}
TC_RS00370	{'CTL0067': 82.76}
TC_RS00820	{'CTL0144': 84.91}
CTL0388	{'TC_RS02035': 78.45}
CTL0405	{'TC_RS02135': 95.6}
TC_RS03825	{'CTL0729': 77.14}
TC_RS01175	{'CTL0217': 82.19}
CTL0100	{'TC_RS00545': 80.24}
TC_RS00935	{'CTL0168': 88.35}
CTL0614	{'TC_RS03240': 72.33}
CTL0671	{'TC_RS03520': 79.14}
TC_RS00645	{'CTL0114': 78.81}
CTL0081	{'TC_RS00450': 80.34}
CTL0283	{'TC_RS01495': 92.35}
CTL0219	{'TC_RS01185': 78.5}
TC_RS03525	{'CTL_t29': 100.0}
CTL0692	{'TC_RS03625': 75.48}
CTL0520	{'TC_RS02735': 79.67}
TC_RS02840	{'CTL0540': 69.5}
CTL_t33	{'TC_RS03025': 100.0}
TC_RS02910	{'CTL0553': 78.21}
CTL0541	{'TC_RS02845': 74.85}
TC_RS00415	{'CTL0075': 87.91}
CTL0494	{'TC_RS02605': 84.67}
CTL0299	{'TC_RS01570': 92.45}
TC_RS03955	{'CTL0754': 80.02}
CTL0252	{'TC_RS01345': 68.93}
TC_RS03410	{'CTL0648': 70.71}
CTL0453	{'TC_RS02370': 79.28}
CTL0400	{'TC_RS02105': 77.78}
CTL0462	{'TC_RS02425': 74.29}
TC_RS02565	{'CTL0486': 80.21}
CTL0465	{'TC_RS02440': 78.09}
CTL0082	{'TC_RS00455': 82.31}
CTL0183	{'TC_RS01000': 74.98}
CTL0185	{'TC_RS01010': 83.95}
CTL0360	{'TC_RS04795': 69.46}
TC_RS02400	{'CTL0459': 80.95}
CTL0381	{'TC_RS02000': 88.92}
TC_RS01810	{'CTL0343': 80.05}
TC_RS01010	{'CTL0185': 83.95}
CTL0818	{'TC_RS04285': 81.05}
CTL_t04	{'TC_RS03820': 100.0}
CTL0173	{'TC_RS00960': 75.0}
TC_RS00750	{'CTL0130': 80.02}
CTL0395	{'TC_RS02070': 75.69}
CTL0777	{'TC_RS04075': 93.03}
CTL0017	{'TC_RS00095': 74.46}
CTL0014	{'TC_RS00080': 76.16}
CTL0266	{'TC_RS01410': 81.38}
CTL_t10	{'TC_RS00255': 100.0}
TC_RS03265	{'CTL0619': 74.39}
TC_RS04115	{'CTL0785': 89.88}
TC_RS00710	{'CTL0123': 81.65}
CTL0035	{'TC_RS00190': 87.55}
CTL0607	{'TC_RS03200': 84.43}
TC_RS01065	{'CTL0196': 82.18}
CTL0153A	{'TC_RS04750': 92.03}
TC_RS01900	{'CTL0361': 80.61}
CTL0605	{'TC_RS03190': 81.65}
CTL0821	{'TC_RS04300': 81.33}
CTL0656	{'TC_RS03445': 81.74}
CTL0592	{'TC_RS03120': 79.09}
TC_RS00285	{'CTL0050': 79.07}
TC_RS02290	{'CTL0437': 83.15}
CTL_t23	{'TC_RS02410': 100.0}
TC_RS01080	{'CTL0199': 84.1}
TC_RS00155	{'CTL0028': 90.3}
TC_RS00550	{'CTL0101': 75.47}
CTL0881	{'TC_RS04610': 92.59}
CTL_t28	{'TC_RS03220': 98.85}
TC_RS04450	{'CTL0851': 79.69}
CTL0534	{'TC_RS02810': 80.79}
CTL0245	{'TC_RS01300': 82.11}
CTL0075	{'TC_RS00415': 87.91}
CTL0854	{'TC_RS04465': 83.38}
TC_RS00660	{'CTL0117': 81.79}
CTL0098	{'TC_RS00535': 82.98}
TC_RS04475	{'CTL0856': 81.34}
TC_RS01140	{'CTL0210': 82.02}
TC_RS02545	{'CTL0482': 76.89}
CTL0402	{'TC_RS02115': 67.79}
CTL0408	{'TC_RS02150': 71.94}
CTL0227	{'TC_RS01225': 77.96}
CTL0858	{'TC_RS04480': 80.91}
CTL0042	{'TC_RS00225': 81.81}
TC_RS04470	{'CTL0855': 83.85}
CTL0643	{'TC_RS03385': 81.88}
CTL0057	{'TC_RS00320': 80.96}
TC_RS00095	{'CTL0017': 74.46}
CTL0467	{'TC_RS02455': 86.0}
TC_RS02695	{'CTL0512': 83.51}
TC_RS03415	{'CTL0649': 80.76}
TC_RS01975	{'CTL0376': 85.88}
CTL0171	{'TC_RS00950': 95.12}
CTL0164	{'TC_RS00910': 70.93}
TC_RS00995	{'CTL0182': 80.34}
CTL0786	{'TC_RS04120': 97.75}
CTL0287	{'TC_RS01515': 82.82}
CTL0212	{'TC_RS01150': 77.98}
CTL0294	{'TC_RS01550': 84.47}
TC_RS04060	{'CTL0774': 95.58}
CTL0386	{'TC_RS02025': 79.12}
TC_RS01750	{'CTL0331': 84.47}
TC_RS00440	{'CTL0079': 83.3}
TC_RS04340	{'CTL0829': 75.53}
TC_RS00515	{'CTL0094': 75.41}
CTL_t02	{'TC_RS02265': 98.63}
CTL0244	{'TC_RS01295': 79.09}
CTL0640	{'TC_RS03365': 77.13}
CTL0264	{'TC_RS01400': 84.71}
CTL0676	{'TC_RS03550': 94.84}
CTL0437	{'TC_RS02290': 83.15}
TC_RS00195	{'CTL0036': 82.18}
TC_RS02495	{'CTL_t07': 98.65}
TC_RS00015	{'CTL0003': 85.06}
TC_RS04200	{'CTL0801': 86.69}
TC_RS00160	{'CTL0029': 82.33}
TC_RS03030	{'CTL0575': 90.5}
TC_RS04025	{'CTL0767': 89.19}
CTL0623	{'TC_RS03285': 75.2}
CTL0447	{'TC_RS02340': 74.86}
TC_RS03505	{'CTL0668': 79.25}
CTL0766	{'TC_RS04020': 78.09}
TC_RS01475	{'CTL0279': 80.3}
TC_RS01270	{'CTL0237': 84.39}
TC_RS03180	{'CTL0603': 83.73}
TC_RS03875	{'CTL0738': 74.8}
CTL0247	{'TC_RS01315': 74.45}
TC_RS02500	{'CTL_t37': 100.0}
TC_RS03755	{'CTL0717': 83.68}
TC_RS02730	{'CTL0519': 95.05}
TC_RS00110	{'CTL0020': 77.37}
CTL0727	{'TC_RS03810': 81.23}
CTL_t08	{'TC_RS00720': 100.0}
CTL0316	{'TC_RS01665': 80.06}
TC_RS04365	{'CTL0834': 81.41}
CTL0521	{'TC_RS02740': 79.35}
TC_RS04650	{'CTL0889': 80.05}
CTL0421	{'TC_RS02185': 76.68}
TC_RS02665	{'CTL0506': 75.58}
TC_RS00080	{'CTL0014': 76.16}
TC_RS01325	{'CTL0248': 73.4}
TC_RS04595	{'CTL0879': 86.94}
TC_RS00840	{'CTL0148': 77.4}
CTL0326	{'TC_RS01725': 82.25}
CTL0635	{'TC_RS03340': 80.92}
CTL0672	{'TC_RS03530': 80.26}
CTL0162	{'TC_RS00900': 81.29}
TC_RS03895	{'CTL0742': 78.09}
TC_RS03790	{'CTL0724': 73.63}
TC_RS02435	{'CTL0464': 80.98}
CTL0873	{'TC_RS04565': 77.73}
CTL0860	{'TC_RS04490': 85.26}
CTL0744	{'TC_RS03905': 76.97}
CTL0610	{'TC_RS03215': 79.72}
CTL0324	{'TC_RS01715': 85.13}
TC_RS01610	{'CTL0307': 69.22}
CTL0718	{'TC_RS03760': 82.07}
TC_RS01590	{'CTL0303': 77.86}
TC_RS04150	{'CTL0792': 82.02}
TC_RS02285	{'CTL0436': 79.77}
TC_RS02235	{'CTL0428': 78.43}
TC_RS04305	{'CTL0822': 81.97}
TC_RS01665	{'CTL0316': 80.06}
TC_RS00085	{'CTL0015': 72.23}
CTL0333	{'TC_RS01760': 77.02}
CTL0143	{'TC_RS00815': 78.56}
TC_RS01255	{'CTL0234': 79.46}
CTL0220	{'TC_RS01190': 82.9}
CTL0016	{'TC_RS00090': 78.94}
CTL0122	{'TC_RS00705': 81.86}
TC_RS00770	{'CTL0134': 86.79}
TC_RS00390	{'CTL0070': 83.25}
TC_RS03175	{'CTL0602': 83.77}
TC_RS00630	{'CTL0111': 82.27}
CTL0078	{'TC_RS00435': 86.47}
CTL0875	{'TC_RS04575': 80.96}
TC_RS03025	{'CTL_t33': 100.0}
CTL0384	{'TC_RS02015': 83.1}
CTL0891	{'TC_RS04660': 84.3}
CTL0194	{'TC_RS01055': 81.41}
TC_RS03620	{'CTL0691': 84.67}
CTL0170	{'TC_RS00945': 95.58}
CTL0524	{'TC_RS02760': 83.94}
CTL0826	{'TC_RS04325': 86.32}
CTL0355	{'TC_RS01870': 77.84}
TC_RS01085	{'CTL0200': 86.35}
TC_RS04145	{'CTL0791': 66.85}
TC_RS03535	{'CTL0673': 81.01}
TC_RS01115	{'CTL0206': 98.92}
CTL0166	{'TC_RS00920': 81.28}
CTL_t26	{'TC_RS01660': 100.0}
TC_RS03115	{'CTL0591': 80.3}
CTL0871	{'TC_RS04555': 84.35}
TC_RS02860	{'CTL0544': 84.7}
TC_RS03795	{'CTL0725': 75.57}
CTL0685	{'TC_RS03590': 79.87}
TC_RS00775	{'CTL0135': 81.84}
CTL0163	{'TC_RS00905': 78.81}
CTL0801	{'TC_RS04200': 86.69}
TC_RS00970	{'CTL0174': 81.72}
CTL0602	{'TC_RS03175': 83.77}
CTL0897	{'TC_RS04690': 81.01}
TC_RS02035	{'CTL0388': 78.45}
TC_RS02570	{'CTL0487': 85.02}
TC_RS03010	{'CTL0573': 91.16}
TC_RS02385	{'CTL0456': 84.53}
CTL0434	{'TC_RS02275': 82.59}
TC_RS01215	{'CTL0225': 77.11}
CTL0076	{'TC_RS00420': 83.6}
TC_RS04185	{'CTL0799': 81.43}
CTL0099	{'TC_RS00540': 77.37}
TC_RS01560	{'CTL0297': 83.72}
CTL0856	{'TC_RS04475': 81.34}
TC_RS02050	{'CTL0391': 81.11}
TC_RS00930	{'CTL_t09': 100.0}
CTL0501	{'TC_RS02645': 82.85}
TC_RS01300	{'CTL0245': 82.11}
CTL0863	{'TC_RS04510': 87.83}
CTL0767	{'TC_RS04025': 89.19}
TC_RS01540	{'CTL_t06': 100.0}
CTL0850	{'TC_RS04445': 81.95}
TC_RS01940	{'CTL0369': 74.43}
CTL0770	{'TC_RS04040': 94.24}
TC_RS02760	{'CTL0524': 83.94}
CTL0646	{'TC_RS03400': 77.97}
CTL0832	{'TC_RS04355': 83.94}
CTL0175	{'TC_RS00975': 78.8}
CTL0516	{'TC_RS02715': 81.25}
TC_RS03160	{'CTL0599': 72.26}
CTL0238b	{'TC_RS01285': 75.47}
CTL0723	{'TC_RS03785': 79.6}
TC_RS02295	{'CTL0438': 81.84}
TC_RS03075	{'CTL0583A': 88.07}
TC_RS01450	{'CTL0274': 81.71}
TC_RS04840	{'CTL0825': 80.13}
TC_RS01850	{'CTL0351': 81.03}
CTL0773	{'TC_RS04055': 91.03}
CTL0563	{'TC_RS02960': 80.7}
CTL0446	{'TC_RS02335': 83.71}
TC_RS00055	{'CTL0010': 78.82}
TC_RS04815	{'CTL0680': 90.68}
TC_RS04380	{'CTL0837': 78.98}
CTL0711	{'TC_RS03725': 81.37}
TC_RS00490	{'CTL0089': 78.93}
TC_RS02915	{'CTL0554': 82.5}
CTL0887	{'TC_RS04640': 83.14}
CTL0300	{'TC_RS01575': 86.05}
TC_RS03580	{'CTL0683': 87.54}
TC_RS02090	{'CTL0397': 75.29}
CTL0522	{'TC_RS02750': 81.16}
CTL0498	{'TC_RS02625': 85.51}
TC_RS02705	{'CTL0514': 78.86}
TC_RS01275	{'CTL0238': 69.91}
TC_RS02825	{'CTL0537': 79.42}
TC_RS00040	{'CTL0007': 78.24}
TC_RS01690	{'CTL0321': 88.99}
TC_RS03110	{'CTL0590': 78.16}
CTL0633	{'TC_RS03330': 80.37}
TC_RS04255	{'CTL0811': 80.74}
CTL0560	{'TC_RS02945': 86.37}
CTL_t15	{'TC_RS01280': 98.78}
CTL0001	{'TC_RS00005': 80.38}
CTL0878	{'TC_RS04590': 77.42}
TC_RS02270	{'CTL0433': 78.31}
TC_RS01655	{'CTL0315': 80.0}
CTL0710	{'TC_RS03720': 84.51}
CTL_t31	{'TC_RS00235': 100.0}
CTL0812	{'TC_RS04260': 85.24}
CTL0604	{'TC_RS03185': 79.06}
TC_RS01710	{'CTL0323': 80.73}
TC_RS01650	{'CTL0314': 63.88}
TC_RS02995	{'CTL0570': 91.7}
CTL0872	{'TC_RS04560': 83.32}
TC_RS01815	{'CTL0344': 75.28}
CTL0531	{'TC_RS02795': 80.17}
TC_RS02415	{'CTL0460': 77.2}
TC_RS02590	{'CTL0491': 83.43}
CTL0471	{'TC_RS02480': 77.56}
TC_RS03905	{'CTL0744': 76.97}
CTL0196	{'TC_RS01065': 82.18}
CTL0314	{'TC_RS01650': 63.88}
TC_RS01220	{'CTL0226': 77.5}
CTL0712	{'TC_RS03730': 80.34}
TC_RS01985	{'CTL0378': 84.07}
TC_RS03365	{'CTL0640': 77.13}
TC_RS03385	{'CTL0643': 81.88}
TC_RS00215	{'CTL0040': 76.46}
TC_RS00980	{'CTL0176': 83.23}
TC_RS02015	{'CTL0384': 83.1}
TC_RS01495	{'CTL0283': 92.35}
CTL0383	{'TC_RS02010': 79.97}
CTL0067	{'TC_RS00370': 82.76}
TC_RS01775	{'CTL0336': 80.2}
TC_RS04240	{'CTL0808': 85.52}
CTL0682	{'TC_RS03575': 77.1}
TC_RS04155	{'CTL0793': 87.43}
CTL0118	{'TC_RS00665': 81.79}
TC_RS04030	{'CTL0768': 91.94}
CTL0665	{'TC_RS03490': 80.59}
CTL0312	{'TC_RS01640': 79.37}
TC_RS03325	{'CTL0631': 87.86}
CTL0334	{'TC_RS01765': 79.72}
CTL0054	{'TC_RS00305': 80.62}
TC_RS03015	{'CTL_t34': 100.0}
TC_RS04660	{'CTL0891': 84.3}
TC_RS02465	{'CTL0469': 82.83}
CTL0006	{'TC_RS00035': 80.99}
CTL0127	{'TC_RS00735': 80.33}
CTL0483	{'TC_RS02550': 81.25}
CTL0696	{'TC_RS03645': 85.85}
CTL0237	{'TC_RS01270': 84.39}
TC_RS03670	{'CTL0701': 69.66}
TC_RS04005	{'CTL0764': 81.87}
CTL0557	{'TC_RS02930': 82.6}
CTL0436	{'TC_RS02285': 79.77}
TC_RS03600	{'CTL0687': 74.71}
TC_RS00860	{'CTL0152': 76.7}
CTL0271	{'TC_RS01435': 79.42}
CTL0771	{'TC_RS04045': 95.12}
CTL0401	{'TC_RS02110': 77.89}
TC_RS01210	{'CTL0224': 83.94}
TC_RS01365	{'CTL0257': 89.4}
CTL0096	{'TC_RS00525': 81.31}
TC_RS04685	{'CTL_t25': 100.0}
TC_RS04565	{'CTL0873': 77.73}
CTL0265	{'TC_RS01405': 80.05}
CTL0583	{'TC_RS03070': 81.13}
CTL_r01	{'TC_RS00675': 98.39, 'TC_RS00600': 98.39}
CTL0810	{'TC_RS04250': 77.02}
TC_RS00665	{'CTL0118': 81.79}
TC_RS04590	{'CTL0878': 77.42}
CTL0781	{'TC_RS04095': 94.05}
TC_RS02510	{'CTL0476': 71.04}
TC_RS01840	{'CTL0349': 84.94}
TC_RS03205	{'CTL0608': 82.85}
TC_RS02445	{'CTL0466': 72.36}
TC_RS03935	{'CTL0750': 84.54}
TC_RS00735	{'CTL0127': 80.33}
CTL0390	{'TC_RS02045': 70.59}
CTL0659	{'TC_RS03460': 81.98}
TC_RS02725	{'CTL0518': 78.29}
CTL0593	{'TC_RS03130': 75.33}
TC_RS03165	{'CTL0600': 84.35}
CTL0278	{'TC_RS01470': 82.5}
TC_RS00975	{'CTL0175': 78.8}
CTL0823	{'TC_RS04310': 82.08}
CTL0218	{'TC_RS01180': 80.85}
TC_RS01395	{'CTL0263': 80.79}
TC_RS02340	{'CTL0447': 74.86}
TC_RS00535	{'CTL0098': 82.98}
CTL0043	{'TC_RS00230': 82.43}
TC_RS02145	{'CTL0407': 78.99}
CTL0089	{'TC_RS00490': 78.93}
TC_RS04035	{'CTL0769': 89.24}
CTL0828	{'TC_RS04335': 82.75}
TC_RS03610	{'CTL0689': 80.03}
TC_RS01290	{'CTL0243': 80.86}
TC_RS01430	{'CTL0270': 80.23}
TC_RS04480	{'CTL0858': 80.91}
CTL0803	{'TC_RS04210': 82.08}
CTL0243	{'TC_RS01290': 80.86}
CTL0195	{'TC_RS01060': 82.06}
TC_RS01800	{'CTL0341': 91.85}
CTL0156	{'TC_RS00880': 76.59}
CTL0389	{'TC_RS02040': 72.02}
TC_RS03085	{'CTL0585': 77.59}
TC_RS00985	{'CTL0177': 85.32}
TC_RS00115	{'CTL0021': 81.11}
CTL0705	{'TC_RS03695': 85.07}
TC_RS00990	{'CTL0178': 79.13}
CTL0335	{'TC_RS01770': 80.71}
TC_RS03645	{'CTL0696': 85.85}
TC_RS02775	{'CTL0527': 87.35}
CTL0500A	{'TC_RS02640': 69.51}
TC_RS01955	{'CTL0372': 72.97}
TC_RS04375	{'CTL0836': 77.27}
TC_RS00410	{'CTL0074': 86.03}
CTL0297	{'TC_RS01560': 83.72}
CTL0130	{'TC_RS00750': 80.02}
TC_RS00030	{'CTL0005': 82.54}
CTL0138	{'TC_RS00790': 89.17}
CTL0304	{'TC_RS01595': 83.29}
TC_RS02080	{'CTL_t32': 100.0}
TC_RS02045	{'CTL0390': 70.59}
TC_RS04190	{'CTL0800': 89.54}
CTL0504	{'TC_RS02655': 79.78}
CTL0151	{'TC_RS00855': 81.73}
TC_RS00290	{'CTL0051': 81.15}
TC_RS01865	{'CTL0354': 81.39}
CTL0093	{'TC_RS00510': 71.24}
TC_RS03220	{'CTL_t28': 98.85}
CTL0624	{'TC_RS03290': 75.33}
CTL0573	{'TC_RS03010': 91.16}
CTL0720	{'TC_RS03770': 88.12}
CTL0026	{'TC_RS00145': 70.95}
CTL0135	{'TC_RS00775': 81.84}
TC_RS04090	{'CTL0780': 87.8}
TC_RS00495	{'CTL0090': 78.01}
CTL0232	{'TC_RS01245': 82.99}
CTL0780	{'TC_RS04090': 87.8}
CTL0233	{'TC_RS01250': 78.9}
TC_RS03615	{'CTL0690': 87.91}
TC_RS02535	{'CTL0480': 67.8}
TC_RS03370	{'CTL0641': 89.85}
TC_RS03050	{'CTL_t21': 100.0}
TC_RS00655	{'CTL0116': 80.1}
CTL0047	{'TC_RS00265': 84.01}
CTL0757	{'TC_RS03970': 81.42}
TC_RS02700	{'CTL0513': 83.69}
CTL0738	{'TC_RS03875': 74.8}
CTL0113	{'TC_RS00640': 75.66}
CTL0027	{'TC_RS00150': 82.32}
CTL0269	{'TC_RS01425': 78.72}
TC_RS00530	{'CTL0097': 78.45}
TC_RS03215	{'CTL0610': 79.72}
TC_RS01935	{'CTL0368': 83.91}
CTL0022	{'TC_RS00120': 84.72}
TC_RS03310	{'CTL0628': 80.57}
CTL0807	{'TC_RS04230': 82.93}
TC_RS00100	{'CTL0018': 85.43}
CTL0004	{'TC_RS00020': 80.81}
CTL0352	{'TC_RS01855': 90.65}
CTL0399	{'TC_RS02100': 72.0}
TC_RS01060	{'CTL0195': 82.06}
TC_RS03730	{'CTL0712': 80.34}
CTL0147	{'TC_RS00835': 80.73}
TC_RS00240	{'CTL0044': 79.37}
TC_RS03775	{'CTL0721': 82.83}
CTL0883	{'TC_RS04620': 73.51}
TC_RS04515	{'CTL0864': 81.25}
TC_RS04635	{'CTL0886': 67.66}
CTL0397	{'TC_RS02090': 75.29}
TC_RS03660	{'CTL0699': 79.65}
CTL0674	{'TC_RS03540': 82.31}
CTL0454	{'TC_RS02375': 79.03}
CTL0739	{'TC_RS03880': 79.82}
TC_RS01855	{'CTL0352': 90.65}
TC_RS02810	{'CTL0534': 80.79}
TC_RS02525	{'CTL0478': 85.92}
CTL0452	{'TC_RS02365': 81.64}
TC_RS00540	{'CTL0099': 77.37}
TC_RS03690	{'CTL0704': 81.18}
TC_RS00725	{'CTL0125': 80.87}
CTL0798	{'TC_RS04180': 86.04}
CTL0451	{'TC_RS02360': 82.17}
TC_RS01335	{'CTL0250': 72.54}
TC_RS03765	{'CTL0719': 86.22}
TC_RS00925	{'CTL0167': 81.82}
TC_RS01235	{'CTL0231': 84.24}
CTL0808	{'TC_RS04240': 85.52}
TC_RS04825	{'CTL0758': 82.46}
TC_RS04500	{'CTL0861A': 76.71}
CTL0507	{'TC_RS02670': 80.16}
TC_RS01200	{'CTL0222': 89.42}
TC_RS03685	{'CTL0703': 89.51}
TC_RS02885	{'CTL0549': 80.83}
CTL0025	{'TC_RS00140': 67.97}
CTL0480	{'TC_RS02535': 67.8}
CTL0511	{'TC_RS02690': 82.86}
CTL0332	{'TC_RS01755': 84.43}
TC_RS03400	{'CTL0646': 77.97}
TC_RS00620	{'CTL0109': 81.87}
TC_RS04015	{'CTL_t19': 100.0}
CTL0303	{'TC_RS01590': 77.86}
TC_RS02880	{'CTL0548': 73.66}
CTL0429	{'TC_RS02240': 81.61}
CTL0222	{'TC_RS01200': 89.42}
CTL0302	{'TC_RS01585': 77.66}
CTL0208	{'TC_RS01125': 86.1}
TC_RS04100	{'CTL0782': 95.43}
TC_RS00650	{'CTL0115': 82.31}
TC_RS02275	{'CTL0434': 82.59}
CTL0634	{'TC_RS03335': 82.86}
CTL0755	{'TC_RS03960': 77.49}
TC_RS01520	{'CTL0288': 81.85}
CTL0311	{'TC_RS01635': 83.23}
TC_RS03735	{'CTL0713': 82.8}
CTL0198	{'TC_RS01075': 81.31}
TC_RS00705	{'CTL0122': 81.86}
TC_RS04670	{'CTL0893': 83.14}
