Query	Best Match(es)
CT_259	{'TC_RS02690': 83.0}
TC_RS01755	{'CT_076': 84.65}
CT_776	{'TC_RS00825': 83.83}
TC_RS01195	{'CT_849': 82.29}
TC_RS02005	{'CT_127': 72.69}
TC_RS02685	{'CT_258': 79.37}
TC_RS04335	{'CT_565': 82.75}
TC_RS00370	{'CT_698': 82.61}
TC_RS00820	{'CT_775': 85.04}
CT_792	{'TC_RS00895': 83.44}
TC_RS04450	{'CT_588': 79.74}
CT_282	{'TC_RS02810': 81.92}
TC_RS03825	{'CT_469': 77.14}
TC_RS04030	{'CT_506': 92.42}
TC_RS01175	{'CT_845': 82.19}
TC_RS00935	{'CT_799': 88.53}
CT_797	{'TC_RS00920': 81.44}
TC_RS00645	{'CT_745': 78.58}
TC_RS03765	{'CT_459': 86.02}
CT_t18	{'TC_RS03820': 100.0}
TC_RS01165	{'CT_843': 96.28}
TC_RS02840	{'CT_288': 69.39}
CT_019	{'TC_RS01450': 81.71}
CT_176	{'TC_RS02235': 78.43}
CT_t11	{'TC_RS03015': 100.0}
CT_078	{'TC_RS01765': 79.6}
TC_RS02650	{'CT_251': 82.1}
TC_RS02325	{'CT_192': 64.58}
CT_263	{'TC_RS02710': 72.61}
CT_297	{'TC_RS02885': 80.83}
CT_201	{'TC_RS02370': 79.67}
CT_197	{'TC_RS02350': 83.2}
CT_603	{'TC_RS04525': 81.8}
CT_616	{'TC_RS04600': 81.33}
CT_558	{'TC_RS04300': 81.33}
CT_364	{'TC_RS03260': 73.99}
CT_208	{'TC_RS02415': 77.28}
CT_469	{'TC_RS03825': 77.14}
TC_RS01595	{'CT_048': 82.87}
TC_RS02400	{'CT_207': 80.89}
TC_RS01810	{'CT_088': 79.82}
TC_RS01010	{'CT_814': 83.95}
TC_RS02475	{'CT_218': 79.93}
TC_RS00750	{'CT_761': 79.98}
CT_791	{'TC_RS00890': 81.19}
CT_085	{'TC_RS01795': 79.32}
TC_RS02965	{'CT_312': 83.15}
TC_RS02390	{'CT_205': 79.52}
TC_RS00710	{'CT_754': 81.65}
CT_814	{'TC_RS01010': 83.95}
TC_RS01065	{'CT_824': 82.14}
TC_RS04260	{'CT_550': 85.24}
TC_RS01900	{'CT_106': 80.85}
CT_261	{'TC_RS02700': 83.55}
CT_689	{'TC_RS00325': 78.86}
TC_RS00285	{'CT_681': 79.43}
TC_RS02290	{'CT_185': 82.81}
TC_RS01080	{'CT_827': 83.97}
TC_RS00155	{'CT_659': 90.3}
TC_RS00550	{'CT_732': 75.47}
TC_RS02635	{'CT_248': 84.42}
TC_RS03590	{'CT_426': 79.87}
TC_RS00660	{'CT_748': 81.67}
TC_RS04475	{'CT_593': 82.41}
TC_RS01140	{'CT_838': 81.83}
CT_333	{'TC_RS03095': 77.4}
CT_499	{'TC_RS03990': 77.48}
TC_RS02575	{'CT_236': 92.31}
TC_RS04210	{'CT_541': 81.94}
TC_RS03860	{'CT_474': 78.6}
TC_RS03200	{'CT_353': 84.43}
CT_659	{'TC_RS00155': 90.3}
TC_RS02700	{'CT_261': 83.55}
CT_031	{'TC_RS01510': 83.17}
TC_RS00095	{'CT_649': 74.26}
TC_RS01975	{'CT_121': 85.88}
CT_593	{'TC_RS04475': 82.41}
CT_148	{'TC_RS02120': 79.75}
TC_RS01410	{'CT_011': 81.23}
TC_RS00995	{'CT_811': 80.65}
CT_182	{'TC_RS02275': 82.48}
TC_RS00075	{'CT_645': 87.54}
CT_t03	{'TC_RS02080': 100.0}
TC_RS04060	{'CT_512': 95.38}
TC_RS01750	{'CT_075': 84.47}
TC_RS00440	{'CT_710': 83.02}
TC_RS04340	{'CT_566': 75.53}
TC_RS00515	{'CT_725': 75.41}
CT_655	{'TC_RS00130': 82.47}
CT_618	{'TC_RS04615': 70.78}
CT_008	{'TC_RS01395': 80.79}
TC_RS00195	{'CT_667': 81.74}
TC_RS02495	{'CT_t09': 98.65}
CT_398.1	{'TC_RS04740': 93.51}
TC_RS00015	{'CT_635': 85.06}
CT_715	{'TC_RS00465': 78.88}
TC_RS00160	{'CT_660': 81.83}
TC_RS03030	{'CT_323': 90.95}
TC_RS00655	{'CT_747': 80.1}
CT_489	{'TC_RS03935': 84.62}
CT_753	{'TC_RS00705': 81.86}
CT_234	{'TC_RS02565': 80.17}
TC_RS03415	{'CT_393': 80.93}
CT_044	{'TC_RS01575': 86.05}
CT_510	{'TC_RS04050': 86.32}
TC_RS03865	{'CT_475': 79.8}
CT_807	{'TC_RS00980': 83.05}
CT_819	{'TC_RS01040': 81.31}
CT_t16	{'TC_RS03560': 100.0}
TC_RS01270	{'CT_862': 83.82}
CT_318	{'TC_RS02995': 91.42}
CT_568	{'TC_RS04350': 74.59}
TC_RS03875	{'CT_477': 74.4}
CT_376	{'TC_RS03320': 83.28}
TC_RS02500	{'CT_t10': 100.0}
TC_RS03755	{'CT_457': 83.4}
CT_545	{'TC_RS04230': 82.79}
TC_RS00110	{'CT_652': 76.94}
TC_RS02740	{'CT_269': 79.35}
CT_737	{'TC_RS00575': 80.45}
CT_220	{'TC_RS02485': 79.45}
TC_RS04650	{'CT_625': 79.93}
TC_RS02665	{'CT_254': 75.45}
CT_657	{'TC_RS00145': 70.95}
TC_RS01325	{'CT_869': 73.2}
TC_RS01980	{'CT_122': 86.02}
TC_RS04595	{'CT_615': 87.06}
CT_t24	{'TC_RS04685': 100.0}
CT_445	{'TC_RS03695': 85.26}
CT_034	{'TC_RS01525': 79.58}
TC_RS03905	{'CT_483': 76.69}
TC_RS02060	{'CT_138': 77.49}
TC_RS03895	{'CT_481': 78.21}
CT_649	{'TC_RS00095': 74.26}
TC_RS02435	{'CT_212': 80.76}
TC_RS03555	{'CT_420': 92.9}
CT_102	{'TC_RS01880': 81.39}
TC_RS03040	{'CT_325': 79.96}
CT_452	{'TC_RS03730': 80.34}
CT_693	{'TC_RS00345': 80.03}
CT_613	{'TC_RS04585': 79.38}
CT_314	{'TC_RS02975': 86.9}
CT_083	{'TC_RS01785': 81.02}
TC_RS01610	{'CT_051': 68.77}
TC_RS01220	{'CT_853': 77.0}
TC_RS01590	{'CT_047': 77.43}
TC_RS04150	{'CT_530': 82.13}
TC_RS03655	{'CT_439': 94.89}
TC_RS03185	{'CT_350': 79.0}
TC_RS02235	{'CT_176': 78.43}
TC_RS01665	{'CT_060': 79.94}
TC_RS02145	{'CT_152': 78.99}
TC_RS03750	{'CT_456': 66.82}
TC_RS01255	{'CT_859': 79.78}
CT_338	{'TC_RS03120': 79.09}
CT_293	{'TC_RS02865': 84.32}
TC_RS02135	{'CT_150': 96.23}
CT_042	{'TC_RS01565': 78.71}
CT_411	{'TC_RS03505': 79.36}
CT_355	{'TC_RS03210': 82.58}
CT_470	{'TC_RS03830': 82.27}
TC_RS00390	{'CT_701': 83.01}
TC_RS03175	{'CT_348': 83.81}
TC_RS00630	{'CT_742': 82.18}
CT_310	{'TC_RS02955': 83.23}
CT_615	{'TC_RS04595': 87.06}
TC_RS02115	{'CT_147': 67.91}
CT_117	{'TC_RS01955': 74.05}
CT_777	{'TC_RS00830': 75.55}
CT_135	{'TC_RS02045': 70.86}
CT_544	{'TC_RS04225': 86.07}
CT_065	{'TC_RS01690': 89.12}
TC_RS01085	{'CT_828': 86.25}
TC_RS02660	{'CT_253': 85.45}
CT_126	{'TC_RS02000': 88.92}
TC_RS03535	{'CT_416': 81.15}
CT_799	{'TC_RS00935': 88.53}
CT_784	{'TC_RS00865': 77.81}
CT_256	{'TC_RS02675': 82.02}
CT_361	{'TC_RS03245': 79.09}
TC_RS03795	{'CT_465': 75.4}
CT_014	{'TC_RS01425': 78.82}
TC_RS00775	{'CT_766': 81.65}
TC_RS00970	{'CT_805': 81.57}
CT_286	{'TC_RS02830': 85.14}
CT_684	{'TC_RS00300': 83.4}
TC_RS02035	{'CT_133': 78.2}
TC_RS02570	{'CT_235': 84.3}
CT_138	{'TC_RS02060': 77.49}
TC_RS02385	{'CT_204': 84.25}
CT_r01	{'TC_RS00675': 98.39, 'TC_RS00600': 98.39}
CT_772	{'TC_RS00805': 84.76}
CT_492	{'TC_RS03950': 91.79}
CT_435	{'TC_RS03635': 75.43}
CT_704	{'TC_RS00405': 78.99}
CT_219	{'TC_RS02480': 77.45}
CT_447	{'TC_RS03705': 81.18}
CT_069	{'TC_RS01720': 81.82}
TC_RS01560	{'CT_041': 83.6}
CT_750	{'TC_RS00690': 82.5}
TC_RS02050	{'CT_136': 81.25}
TC_RS00930	{'CT_t34': 100.0}
CT_869	{'TC_RS01325': 73.2}
TC_RS01300	{'CT_866': 82.03}
TC_RS01490	{'CT_027': 81.04}
TC_RS01540	{'CT_t01': 100.0}
CT_862	{'TC_RS01270': 83.82}
TC_RS01940	{'CT_114': 74.36}
CT_813	{'TC_RS01005': 69.47}
CT_612	{'TC_RS04580': 75.05}
CT_687	{'TC_RS00315': 78.7}
CT_661	{'TC_RS00165': 80.75}
CT_232	{'TC_RS04805': 76.62}
CT_493	{'TC_RS03955': 79.9}
CT_735	{'TC_RS00565': 80.99}
CT_086	{'TC_RS01800': 91.48}
TC_RS02265	{'CT_t06': 98.63}
TC_RS03160	{'CT_345': 72.63}
TC_RS01450	{'CT_019': 81.71}
TC_RS04025	{'CT_505': 88.89}
CT_637	{'TC_RS00030': 82.29}
CT_t12	{'TC_RS03025': 100.0}
CT_504	{'TC_RS04020': 77.97}
TC_RS00080	{'CT_646': 76.17}
CT_405	{'TC_RS03475': 82.2}
CT_359	{'TC_RS03235': 77.66}
CT_057	{'TC_RS01645': 76.17}
CT_801	{'TC_RS00945': 95.87}
TC_RS04380	{'CT_574': 78.88}
TC_RS00490	{'CT_720': 78.93}
TC_RS02915	{'CT_302': 82.32}
CT_871	{'TC_RS01335': 71.99}
TC_RS03580	{'CT_424': 87.54}
CT_752	{'TC_RS00700': 87.43}
TC_RS02090	{'CT_142': 75.76}
CT_392	{'TC_RS03410': 70.71}
TC_RS02705	{'CT_262': 78.86}
TC_RS01275	{'CT_863': 69.91}
CT_226	{'TC_RS02525': 85.92}
CT_r05	{'TC_RS00605': 97.91}
TC_RS00040	{'CT_639': 78.31}
TC_RS00025	{'CT_t25': 100.0}
TC_RS01690	{'CT_065': 89.12}
CT_757	{'TC_RS00730': 76.73}
CT_727	{'TC_RS00525': 81.56}
CT_095	{'TC_RS01845': 87.63}
TC_RS04255	{'CT_549': 80.51}
CT_060	{'TC_RS01665': 79.94}
CT_363	{'TC_RS03255': 80.12}
CT_058	{'TC_RS01650': 63.64}
TC_RS02270	{'CT_181': 77.89}
TC_RS01655	{'CT_059': 79.27}
TC_RS01710	{'CT_067': 80.73}
CT_267	{'TC_RS02730': 95.05}
TC_RS01650	{'CT_058': 63.64}
TC_RS02995	{'CT_318': 91.42}
CT_656	{'TC_RS00140': 67.62}
TC_RS01815	{'CT_089': 75.28}
TC_RS02415	{'CT_208': 77.28}
CT_517	{'TC_RS04085': 96.73}
TC_RS02590	{'CT_239': 83.32}
TC_RS03850	{'CT_472': 83.27}
CT_734	{'TC_RS00560': 88.89}
CT_011	{'TC_RS01410': 81.23}
CT_804	{'TC_RS00960': 74.76}
CT_128	{'TC_RS02010': 80.12}
CT_377	{'TC_RS03325': 87.86}
TC_RS02355	{'CT_198': 78.22}
CT_t30	{'TC_RS00280': 100.0}
TC_RS03385	{'CT_387': 81.79}
TC_RS00215	{'CT_671': 76.46}
CT_859	{'TC_RS01255': 79.78}
TC_RS02015	{'CT_129': 82.95}
TC_RS01495	{'CT_028': 92.35}
TC_RS02150	{'CT_153': 72.14}
TC_RS01775	{'CT_080': 80.2}
TC_RS04240	{'CT_546': 85.52}
TC_RS04155	{'CT_531': 87.43}
TC_RS03945	{'CT_491': 85.88}
TC_RS02835	{'CT_287': 82.92}
TC_RS03325	{'CT_377': 87.86}
TC_RS00495	{'CT_721': 78.1}
TC_RS03015	{'CT_t11': 100.0}
TC_RS04660	{'CT_627': 84.3}
TC_RS02465	{'CT_217': 83.21}
CT_636	{'TC_RS00020': 80.9}
CT_r04	{'TC_RS00675': 98.39, 'TC_RS00600': 98.39}
TC_RS03400	{'CT_390': 78.05}
TC_RS03615	{'CT_431': 87.91}
TC_RS03670	{'CT_442': 71.34}
CT_420	{'TC_RS03555': 92.9}
TC_RS04005	{'CT_502': 81.87}
CT_868	{'TC_RS01315': 75.83}
CT_778	{'TC_RS00835': 80.65}
CT_459	{'TC_RS03765': 86.02}
CT_400	{'TC_RS03450': 81.28}
TC_RS01210	{'CT_851': 83.94}
TC_RS01365	{'CT_002': 89.4}
TC_RS04415	{'CT_581': 82.85}
TC_RS04685	{'CT_t24': 100.0}
CT_202	{'TC_RS02375': 79.44}
TC_RS00830	{'CT_777': 75.55}
TC_RS00045	{'CT_640': 78.24}
CT_288	{'TC_RS02840': 69.39}
TC_RS03480	{'CT_406': 89.25}
CT_823	{'TC_RS01060': 82.2}
CT_722	{'TC_RS00500': 83.41}
CT_844	{'TC_RS01170': 86.97}
CT_124	{'TC_RS01990': 83.25}
CT_672	{'TC_RS00220': 83.97}
TC_RS01840	{'CT_094': 85.36}
CT_520	{'TC_RS04100': 96.35}
TC_RS03205	{'CT_354': 82.73}
CT_628	{'TC_RS04665': 76.82}
CT_393	{'TC_RS03415': 80.93}
TC_RS03935	{'CT_489': 84.62}
TC_RS00735	{'CT_758': 80.33}
CT_530	{'TC_RS04150': 82.13}
CT_815	{'TC_RS01020': 83.1}
CT_187	{'TC_RS02300': 77.29}
TC_RS02725	{'CT_266': 78.48}
CT_439	{'TC_RS03655': 94.89}
CT_106	{'TC_RS01900': 80.85}
TC_RS03165	{'CT_346': 84.14}
CT_719	{'TC_RS00485': 79.72}
TC_RS02875	{'CT_295': 77.9}
CT_015	{'TC_RS01430': 80.0}
TC_RS00975	{'CT_806': 78.87}
CT_744	{'TC_RS00640': 75.52}
TC_RS01095	{'CT_830': 78.1}
CT_574	{'TC_RS04380': 78.88}
CT_732	{'TC_RS00550': 75.47}
TC_RS01395	{'CT_008': 80.79}
TC_RS02340	{'CT_195': 75.0}
TC_RS00535	{'CT_729': 82.83}
CT_632	{'TC_RS04690': 81.13}
CT_666	{'TC_RS00190': 87.97}
CT_550	{'TC_RS04260': 85.24}
CT_022	{'TC_RS01465': 90.21}
TC_RS04035	{'CT_507': 89.24}
CT_699	{'TC_RS00380': 74.86}
TC_RS00250	{'CT_t28': 98.63}
TC_RS01290	{'CT_864': 80.93}
TC_RS01430	{'CT_015': 80.0}
CT_865	{'TC_RS01295': 79.19}
CT_193	{'TC_RS02330': 81.97}
TC_RS04480	{'CT_594': 80.78}
TC_RS03515	{'CT_413': 75.16}
CT_465	{'TC_RS03795': 75.4}
CT_556	{'TC_RS04290': 80.62}
TC_RS01800	{'CT_086': 91.48}
CT_101	{'TC_RS01875': 75.28}
TC_RS03085	{'CT_331': 77.64}
CT_178	{'TC_RS02245': 76.79}
TC_RS00115	{'CT_652.1': 81.11}
CT_t19	{'TC_RS03840': 100.0}
CT_867	{'TC_RS01305': 67.38}
TC_RS00990	{'CT_809': 79.53}
TC_RS03645	{'CT_437': 85.9}
CT_059	{'TC_RS01655': 79.27}
TC_RS02775	{'CT_275': 87.21}
TC_RS01955	{'CT_117': 74.05}
TC_RS04375	{'CT_573': 77.19}
TC_RS00410	{'CT_705': 86.03}
CT_047	{'TC_RS01590': 77.43}
CT_010	{'TC_RS01405': 79.97}
TC_RS00030	{'CT_637': 82.29}
CT_714	{'TC_RS00460': 81.89}
TC_RS02080	{'CT_t03': 100.0}
TC_RS02045	{'CT_135': 70.86}
CT_730	{'TC_RS00540': 77.48}
TC_RS04190	{'CT_538': 89.82}
TC_RS03095	{'CT_333': 77.4}
TC_RS03890	{'CT_480': 81.56}
CT_090	{'TC_RS01820': 87.4}
TC_RS02425	{'CT_210': 74.29}
TC_RS00290	{'CT_682': 81.09}
CT_623	{'TC_RS04640': 83.33}
CT_673	{'TC_RS00225': 81.87}
TC_RS01865	{'CT_099': 81.39}
TC_RS03220	{'CT_t14': 100.0}
CT_875	{'TC_RS01355': 65.68}
TC_RS02880	{'CT_296': 73.45}
TC_RS04090	{'CT_518': 88.35}
CT_444	{'TC_RS03685': 90.26}
TC_RS00265	{'CT_678': 83.74}
CT_096	{'TC_RS01850': 80.72}
CT_054	{'TC_RS01630': 80.51}
CT_084	{'TC_RS01790': 76.98}
TC_RS02535	{'CT_228': 68.43}
TC_RS03370	{'CT_385': 90.15}
TC_RS00355	{'CT_695': 72.48}
TC_RS03050	{'CT_t13': 100.0}
CT_674	{'TC_RS00230': 82.0}
CT_521	{'TC_RS04105': 96.64}
CT_741	{'TC_RS00625': 88.12}
CT_122	{'TC_RS01980': 86.02}
CT_352	{'TC_RS03195': 92.66}
TC_RS00530	{'CT_728': 78.31}
CT_t22	{'TC_RS04195': 100.0}
TC_RS03215	{'CT_356': 79.91}
TC_RS01935	{'CT_113': 83.76}
CT_081	{'TC_RS04790': 82.94}
CT_500	{'TC_RS03995': 87.29}
TC_RS03510	{'CT_412': 76.91}
TC_RS03310	{'CT_374': 80.29}
CT_740	{'TC_RS00620': 81.94}
TC_RS00840	{'CT_779': 78.29}
TC_RS01060	{'CT_823': 82.2}
CT_332	{'TC_RS03090': 83.36}
TC_RS03730	{'CT_452': 80.34}
CT_348	{'TC_RS03175': 83.81}
TC_RS00240	{'CT_675': 79.27}
CT_846	{'TC_RS01180': 80.57}
CT_683	{'TC_RS00295': 83.53}
TC_RS04515	{'CT_601': 81.09}
CT_495	{'TC_RS03965': 78.48}
TC_RS04635	{'CT_622': 68.26}
TC_RS00260	{'CT_677': 84.84}
TC_RS03660	{'CT_440': 79.94}
CT_414	{'TC_RS03520': 79.14}
CT_743	{'TC_RS00635': 85.71}
TC_RS02295	{'CT_186': 81.84}
TC_RS01855	{'CT_097': 90.19}
TC_RS02810	{'CT_282': 81.92}
TC_RS02525	{'CT_226': 85.92}
CT_501	{'TC_RS04000': 83.25}
TC_RS00540	{'CT_730': 77.48}
CT_747	{'TC_RS00655': 80.1}
TC_RS01420	{'CT_013': 84.28}
TC_RS03690	{'CT_444.1': 81.76}
TC_RS00725	{'CT_756': 80.73}
CT_483	{'TC_RS03905': 76.69}
TC_RS03300	{'CT_372': 76.77}
CT_760	{'TC_RS00745': 84.04}
CT_572	{'TC_RS04370': 80.48}
TC_RS00925	{'CT_798': 81.82}
CT_464	{'TC_RS03790': 73.78}
TC_RS01235	{'CT_856': 84.36}
CT_707	{'TC_RS00420': 83.75}
TC_RS04825	{'CT_496.1': 82.46}
TC_RS04500	{'CT_598': 76.2}
CT_480	{'TC_RS03890': 81.56}
CT_t29	{'TC_RS00255': 100.0}
TC_RS01200	{'CT_849.1': 89.42}
TC_RS03685	{'CT_444': 90.26}
CT_369	{'TC_RS03285': 75.29}
TC_RS02885	{'CT_297': 80.83}
TC_RS03610	{'CT_430': 79.9}
CT_240	{'TC_RS02595': 79.8}
CT_855	{'TC_RS01230': 83.05}
CT_133	{'TC_RS02035': 78.2}
TC_RS00620	{'CT_740': 81.94}
CT_680	{'TC_RS00275': 83.27}
TC_RS04015	{'CT_t21': 100.0}
CT_264	{'TC_RS02715': 81.32}
CT_543	{'TC_RS04220': 81.35}
CT_703	{'TC_RS00400': 83.91}
TC_RS00625	{'CT_741': 88.12}
TC_RS01520	{'CT_033': 81.62}
TC_RS03735	{'CT_453': 82.8}
TC_RS03025	{'CT_t12': 100.0}
CT_203	{'TC_RS02380': 86.53}
CT_817	{'TC_RS01030': 82.12}
