Query	Best Match(es)
CT_768	{'CPn0912': 68.69}
CPn0894	{'CT_751': 72.67}
CT_432	{'CPn0521': 72.02}
CT_235	{'CPn0294': 66.12}
CPn0148	{'CT_145': 73.26}
CT_057	{'CPn0373': 67.82}
CPn0197	{'CT_139': 76.04}
CPn0626	{'CT_507': 75.46}
CPn0403	{'CT_106': 76.84}
CT_705	{'CPn0846': 75.47}
CT_387	{'CPn0490': 67.15}
CT_840	{'CPn0997': 73.12}
CPn0490	{'CT_387': 67.15}
CT_129	{'CPn0192': 71.03}
CT_847	{'CPn1004': 67.88}
CT_060	{'CPn0363': 67.34}
CT_240	{'CPn0299': 82.42}
CT_792	{'CPn0941': 66.88}
CPn0779	{'CT_602': 67.36}
CPnt02	{'CT_t12': 95.83}
CT_423	{'CPn0510': 70.44}
CT_548	{'CPn0669': 72.43}
CPn1019	{'CT_384': 100.0}
CT_132	{'CPn0188': 69.37}
CPnt11	{'CT_t10': 100.0}
CT_s01	{'CPns01': 82.51}
CT_040	{'CPn0390': 72.78}
CPn0111	{'CT_021': 74.68}
CT_t03	{'CPnt10': 100.0}
CPn0388	{'CT_042': 67.5}
CT_125	{'CPn0247': 72.93}
CT_104	{'CPn0406': 74.33}
CT_556	{'CPn0834': 76.42}
CT_085	{'CPn0328': 67.18}
CT_095	{'CPn0318': 72.92}
CPn0096	{'CT_333': 65.2}
CT_536	{'CPn0655': 69.25}
CPn0663	{'CT_543': 67.19}
CT_279	{'CPn0428': 68.22}
CT_302	{'CPn0094': 70.06}
CT_215	{'CPn0281': 72.93}
CT_815	{'CPn0967': 71.99}
CT_t10	{'CPnt11': 100.0}
CT_t08	{'CPnt05': 100.0}
CT_348	{'CPn0023': 74.63}
CT_674	{'CPn0702': 73.14}
CT_191	{'CPn0276': 67.66}
CT_183	{'CPn0236': 67.2}
CPn0945	{'CT_795': 81.25}
CPn0979	{'CT_823': 72.87}
CPn0078	{'CT_318': 75.43}
CT_478	{'CPn0597': 73.36}
CPn0348	{'CT_068': 73.09}
CPn1015	{'CT_857': 72.9}
CT_871	{'CPn0014': 77.38}
CPn0981	{'CT_824': 67.87}
CPn0247	{'CT_125': 72.93}
CPn0862	{'CT_721': 83.33}
CPn0386	{'CT_044': 73.47}
CPn0630	{'CT_511': 75.89}
CPn0824	{'CT_563': 76.84}
CT_430	{'CPn0519': 71.31}
CT_619	{'CPn0727': 77.67}
